agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_grads_emp,y1_grads_emp_instate,y5_grads_emp,y5_grads_emp_instate,y10_grads_emp,y10_grads_emp_instate,y1_grads_nme,y5_grads_nme,y10_grads_nme,status_y1_grads_emp,status_y1_grads_emp_instate,status_y5_grads_emp,status_y5_grads_emp_instate,status_y10_grads_emp,status_y10_grads_emp_instate,status_y1_grads_nme,status_y5_grads_nme,status_y10_grads_nme
178,S,37,05,2,51,2016,3,D,1,S,53,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,53,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,53,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,53,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,53,34.0,32.0,28.0,27.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,53,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,53,1.0,0.0,3.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,53,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,53,0.0,0.0,2.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,54,1.0,0.0,4.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,54,15.0,0.0,19.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,54,8.0,0.0,7.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,54,1.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,54,343.0,301.0,444.0,381.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,54,1.0,0.0,8.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,54,4.0,0.0,16.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,54,4.0,0.0,10.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,54,12.0,0.0,21.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,55,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,55,0.0,0.0,2.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,55,0.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,55,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,55,53.0,48.0,80.0,71.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,55,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,55,0.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,55,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,55,0.0,0.0,2.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,56,4.0,0.0,16.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,56,6.0,0.0,31.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,56,8.0,0.0,12.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,56,3.0,0.0,2.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,56,327.0,282.0,709.0,563.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,56,4.0,0.0,16.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,56,7.0,0.0,28.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,56,0.0,0.0,14.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,56,26.0,0.0,67.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,61,6.0,0.0,11.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,61,7.0,0.0,15.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,61,16.0,0.0,11.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,61,2.0,0.0,9.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,61,693.0,669.0,837.0,769.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,61,7.0,0.0,18.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,61,8.0,0.0,13.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,61,6.0,0.0,13.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,61,11.0,0.0,24.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,62,31.0,0.0,62.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,62,81.0,0.0,117.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,62,49.0,0.0,69.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,62,14.0,0.0,34.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,62,7804.0,7357.0,6636.0,6093.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,62,63.0,0.0,74.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,62,62.0,0.0,83.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,62,65.0,0.0,100.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,62,58.0,0.0,132.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,71,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,71,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,71,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,71,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,71,47.0,47.0,35.0,33.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,71,0.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,71,0.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,71,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,71,2.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,72,3.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,72,4.0,0.0,4.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,72,2.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,72,0.0,0.0,1.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,72,207.0,188.0,93.0,73.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,72,0.0,0.0,5.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,72,2.0,0.0,6.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,72,0.0,0.0,3.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,72,5.0,0.0,3.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,81,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,81,1.0,0.0,3.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,81,0.0,0.0,2.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,81,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,81,64.0,61.0,89.0,77.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,81,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,81,0.0,0.0,5.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,81,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,81,5.0,0.0,4.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,1,S,92,3.0,0.0,4.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,2,S,92,5.0,0.0,3.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,3,S,92,2.0,0.0,10.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,4,S,92,0.0,0.0,0.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,5,S,92,332.0,302.0,408.0,380.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,6,S,92,5.0,0.0,9.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,7,S,92,6.0,0.0,7.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,8,S,92,5.0,0.0,2.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,51,2016,3,D,9,S,92,4.0,0.0,8.0,0.0,,,,,,1,1,1,1,-1,-1,5,5,-1
178,S,37,05,2,11,2019,3,D,1,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,11,10.0,9.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,11,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,21,1.0,1.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,21,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,21,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,22,4.0,4.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,22,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,23,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,23,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,23,4.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,23,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,23,48.0,42.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,23,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,23,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,23,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,23,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,31-33,6.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,31-33,13.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,31-33,18.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,31-33,6.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,31-33,289.0,266.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,31-33,12.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,31-33,19.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,31-33,10.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,31-33,16.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,42,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,42,15.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,42,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,42,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,42,187.0,173.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,42,3.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,42,13.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,42,4.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,42,11.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,44-45,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,44-45,9.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,44-45,8.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,44-45,3.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,44-45,203.0,184.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,44-45,5.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,44-45,8.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,44-45,3.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,44-45,27.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,48-49,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,48-49,4.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,48-49,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,48-49,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,48-49,89.0,78.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,48-49,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,48-49,5.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,48-49,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,48-49,9.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,51,13.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,51,13.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,51,26.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,51,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,51,399.0,367.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,51,3.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,51,13.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,51,2.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,51,82.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,52,4.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,52,39.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,52,18.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,52,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,52,741.0,675.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,52,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,52,23.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,52,5.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,52,12.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,53,22.0,22.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,53,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,54,19.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,54,39.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,54,29.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,54,9.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,54,1092.0,935.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,54,8.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,54,40.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,54,23.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,54,30.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,55,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,55,4.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,3,S,55,4.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,4,S,55,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,5,S,55,215.0,188.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,6,S,55,3.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,7,S,55,3.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,8,S,55,0.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,9,S,55,5.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,1,S,56,1.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
178,S,37,05,2,11,2019,3,D,2,S,56,14.0,0.0,,,,,,,,1,1,-1,-1,-1,-1,5,-1,-1
