agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_y1_ipeds_count,status_y5_ipeds_count,status_y10_ipeds_count
46,I,00108300,05,2,11,2007,3,N,00,A,00,56595.0,77387.0,103997.0,150.0,76173.0,104048.0,130180.0,145.0,103931.0,142809.0,216715.0,153.0,,,,1,1,1,1,1,1,3,3,3
46,I,00108300,05,2,13,2007,3,N,00,A,00,31037.0,42199.0,52341.0,884.0,39743.0,49141.0,60352.0,997.0,46863.0,60304.0,77531.0,983.0,1376.0,1376.0,1376.0,1,1,1,1,1,1,1,1,1
46,I,00108300,05,2,51,2007,3,N,00,A,00,57945.0,69224.0,80444.0,590.0,58041.0,76747.0,92667.0,605.0,62181.0,88240.0,117385.0,596.0,686.0,686.0,686.0,1,1,1,1,1,1,1,1,1
46,I,00108300,05,2,11,2010,3,N,00,A,00,55287.0,73538.0,100994.0,167.0,85664.0,116855.0,165288.0,178.0,115126.0,155172.0,248654.0,167.0,242.0,242.0,242.0,1,1,1,1,1,1,1,1,1
46,I,00108300,05,2,13,2010,3,N,00,A,00,30260.0,39613.0,49171.0,743.0,40028.0,52664.0,64356.0,812.0,52376.0,63705.0,78263.0,734.0,996.0,996.0,996.0,1,1,1,1,1,1,4,4,4
46,I,00108300,05,2,51,2010,3,N,00,A,00,40204.0,59353.0,71814.0,585.0,50995.0,70870.0,90812.0,670.0,65715.0,88735.0,113931.0,652.0,882.0,882.0,882.0,1,1,1,1,1,1,1,1,1
46,I,00108300,05,2,11,2013,3,N,00,A,00,62886.0,79787.0,105176.0,265.0,86826.0,117934.0,173593.0,309.0,,,,,365.0,365.0,,1,1,1,1,-1,-1,1,1,3
46,I,00108300,05,2,13,2013,3,N,00,A,00,31380.0,41434.0,50469.0,670.0,47001.0,55915.0,64779.0,718.0,,,,,884.0,884.0,,1,1,1,1,-1,-1,4,4,3
46,I,00108300,05,2,51,2013,3,N,00,A,00,28622.0,43989.0,60799.0,683.0,50716.0,71465.0,91987.0,860.0,,,,,1042.0,1042.0,,1,1,1,1,-1,-1,1,1,3
46,I,00108300,05,2,11,2016,3,N,00,A,00,51125.0,73099.0,98798.0,602.0,72653.0,106251.0,142400.0,639.0,,,,,807.0,807.0,,1,1,1,1,-1,-1,1,1,3
